SUBEST_ID,Year,Density,SAVAreaHa,NDPD
POT07,1985,4,0.00 ,
POT08,1985,1,0.00 ,
POT08,1985,2,0.00 ,
POT08,1985,3,0.00 ,
POT08,1985,4,0.00 ,
POT09,1985,1,0.00 ,
POT09,1985,2,0.00 ,
POT09,1985,3,0.00 ,
POT09,1985,4,0.00 ,
POT1,1985,1,0.00 ,
POT1,1985,2,0.00 ,
POT1,1985,3,0.00 ,
POT1,1985,4,0.00 ,
POT10,1985,1,0.00 ,
POT10,1985,2,0.00 ,
POT10,1985,3,0.00 ,
POT10,1985,4,0.00 ,
POT11,1985,1,0.00 ,
POT11,1985,2,0.00 ,
POT11,1985,3,0.00 ,
POT11,1985,4,0.00 ,
POT12,1985,1,0.00 ,
POT12,1985,2,0.00 ,
POT12,1985,3,0.00 ,
POT12,1985,4,0.00 ,
POT13,1985,1,0.00 ,
POT13,1985,2,0.00 ,
POT13,1985,3,0.00 ,
POT13,1985,4,0.00 ,
POT14,1985,1,0.00 ,
POT14,1985,2,0.00 ,
POT14,1985,3,0.00 ,
POT14,1985,4,0.00 ,
POT15,1985,1,0.00 ,
POT15,1985,2,0.00 ,
POT15,1985,3,0.00 ,
POT15,1985,4,0.00 ,
POT16,1985,1,0.00 ,
POT16,1985,2,0.00 ,
POT16,1985,3,0.00 ,
POT16,1985,4,0.00 ,
POT17,1985,1,0.00 ,
POT17,1985,2,0.00 ,
POT17,1985,3,0.00 ,
POT17,1985,4,0.00 ,
POT18,1985,1,0.00 ,
POT18,1985,2,0.00 ,
POT18,1985,3,0.00 ,
POT18,1985,4,0.00 ,
POT19,1985,1,0.00 ,
POT19,1985,2,0.00 ,
POT19,1985,3,0.00 ,
POT19,1985,4,0.00 ,
POT20,1985,1,0.00 ,
POT20,1985,2,0.00 ,
POT20,1985,3,0.00 ,
POT20,1985,4,0.00 ,
POT21,1985,1,0.00 ,
POT21,1985,2,0.00 ,
POT21,1985,3,0.00 ,
POT21,1985,4,0.00 ,
POT22,1985,1,0.00 ,
POT22,1985,2,0.00 ,
POT22,1985,3,0.00 ,
POT22,1985,4,0.00 ,
POT23,1985,1,0.00 ,
POT23,1985,2,0.00 ,
POT23,1985,3,0.00 ,
POT23,1985,4,0.00 ,
RHD01,1985,1,0.00 ,
RHD01,1985,2,0.00 ,
RHD01,1985,3,0.00 ,
RHD01,1985,4,0.00 ,
RPP01,1985,1,8.50 ,
RPP01,1985,2,0.00 ,
RPP01,1985,3,0.00 ,
RPP01,1985,4,0.00 ,
RPP02,1985,1,0.00 ,
RPP02,1985,2,0.00 ,
RPP02,1985,3,0.00 ,
RPP02,1985,4,0.00 ,
RPP03,1985,1,0.00 ,
RPP03,1985,2,0.00 ,
RPP03,1985,3,0.00 ,
RPP03,1985,4,0.00 ,
RPP04,1985,1,0.00 ,
RPP04,1985,2,0.00 ,
RPP04,1985,3,0.00 ,
RPP04,1985,4,0.00 ,
RPP05,1985,1,0.00 ,
RPP05,1985,2,0.00 ,
RPP05,1985,3,0.00 ,
RPP05,1985,4,0.00 ,
RPP06,1985,1,0.00 ,
RPP06,1985,2,0.00 ,
RPP06,1985,3,0.00 ,
RPP06,1985,4,0.00 ,
SAS01,1985,1,0.00 ,
SAS01,1985,2,0.00 ,
SAS01,1985,3,0.00 ,
SAS01,1985,4,0.00 ,
SEV01,1985,1,0.00 ,
SEV01,1985,2,0.00 ,
SEV01,1985,3,0.00 ,
SEV01,1985,4,0.00 ,
SOU01,1985,1,0.00 ,
SOU01,1985,2,0.00 ,
SOU01,1985,3,0.00 ,
SOU01,1985,4,0.00 ,
WIC01,1985,1,0.00 ,
WIC01,1985,2,0.00 ,
WIC01,1985,3,0.00 ,
WIC01,1985,4,0.00 ,
WST01,1985,1,0.18 ,
WST01,1985,2,0.00 ,
WST01,1985,3,0.88 ,
WST01,1985,4,1.14 ,
YRK01,1985,1,0.00 ,
YRK01,1985,2,0.00 ,
YRK01,1985,3,0.00 ,
YRK01,1985,4,0.00 ,
YRK02,1985,1,0.00 ,
YRK02,1985,2,0.00 ,
YRK02,1985,3,0.00 ,
YRK02,1985,4,0.00 ,
BAC01,1986,1,0.00 ,
BAC01,1986,2,0.00 ,
BAC01,1986,3,0.00 ,
BAC01,1986,4,0.00 ,
BIG01,1986,1,0.22 ,
BIG01,1986,2,5.07 ,
BIG01,1986,3,18.17 ,
BIG01,1986,4,12.38 ,
BSH01,1986,1,0.00 ,
BSH01,1986,2,0.00 ,
BSH01,1986,3,0.00 ,
BSH01,1986,4,0.00 ,
CB101,1986,1,0.00 ,
CB101,1986,2,0.00 ,
CB101,1986,3,0.00 ,
CB101,1986,4,0.00 ,
CB201,1986,1,0.00 ,
CB201,1986,2,0.00 ,
CB201,1986,3,0.00 ,
CB201,1986,4,0.00 ,
CB202,1986,1,0.00 ,
CB202,1986,2,0.00 ,
CB202,1986,3,0.00 ,
CB202,1986,4,0.00 ,
CB203,1986,1,0.00 ,
CB203,1986,2,0.00 ,
CB203,1986,3,0.00 ,
CB203,1986,4,0.00 ,
CB204,1986,1,0.00 ,
CB204,1986,2,0.00 ,
CB204,1986,3,0.00 ,
CB204,1986,4,0.00 ,
CB301,1986,1,0.00 ,
CB301,1986,2,0.00 ,
CB301,1986,3,0.00 ,
CB301,1986,4,0.00 ,
CB401,1986,1,0.00 ,
CB401,1986,2,24.83 ,
CB401,1986,3,27.70 ,
CB401,1986,4,53.03 ,
CB404,1986,1,0.00 ,
CB404,1986,2,0.00 ,
CB404,1986,3,0.00 ,
CB404,1986,4,0.00 ,
CB501,1986,1,0.00 ,
CB501,1986,2,0.00 ,
CB501,1986,3,0.00 ,
CB501,1986,4,0.00 ,
CB502,1986,1,0.00 ,
CB502,1986,2,0.00 ,
CB502,1986,3,0.00 ,
CB502,1986,4,0.00 ,
CB503,1986,1,0.00 ,
CB503,1986,2,6.69 ,
CB503,1986,3,8.46 ,
CB503,1986,4,0.00 ,
CB504,1986,1,0.00 ,
CB504,1986,2,0.00 ,
CB504,1986,3,0.00 ,
CB504,1986,4,0.00 ,
CB505,1986,1,0.00 ,
CB505,1986,2,0.00 ,
CB505,1986,3,0.00 ,
CB505,1986,4,0.00 ,
CB601,1986,1,0.00 ,
CB601,1986,2,0.00 ,
CB601,1986,3,0.00 ,
CB601,1986,4,0.00 ,
CB602,1986,1,0.00 ,
CB602,1986,2,0.00 ,
CB602,1986,3,0.00 ,
CB602,1986,4,0.00 ,
CB603,1986,1,0.00 ,
CB603,1986,2,0.00 ,
CB603,1986,3,0.00 ,
CB603,1986,4,0.00 ,
CB701,1986,1,0.00 ,
CB701,1986,2,1.35 ,
CB701,1986,3,1.29 ,
CB701,1986,4,0.00 ,
CB702,1986,1,0.00 ,
CB702,1986,2,0.00 ,
CB702,1986,3,0.00 ,
CB702,1986,4,0.00 ,
CB703,1986,1,0.00 ,
CB703,1986,2,0.76 ,
CB703,1986,3,0.00 ,
CB703,1986,4,2.14 ,
CB704,1986,1,0.00 ,
CB704,1986,2,0.00 ,
CB704,1986,3,0.00 ,
CB704,1986,4,0.00 ,
CB705,1986,1,0.00 ,
CB705,1986,2,1.03 ,
CB705,1986,3,0.01 ,
CB705,1986,4,0.00 ,
CB706,1986,1,0.00 ,
CB706,1986,2,0.00 ,
CB706,1986,3,0.00 ,
CB706,1986,4,0.00 ,
CB707,1986,1,0.00 ,
CB707,1986,2,0.00 ,
CB707,1986,3,0.00 ,
CB707,1986,4,0.00 ,
CB708,1986,1,1.08 ,
CB708,1986,2,0.00 ,
CB708,1986,3,5.31 ,
CB708,1986,4,7.22 ,
CB709,1986,1,0.00 ,
CB709,1986,2,0.00 ,
CB709,1986,3,0.00 ,
CB709,1986,4,0.00 ,
CB801,1986,1,0.00 ,
CB801,1986,2,0.00 ,
CB801,1986,3,0.00 ,
CB801,1986,4,0.00 ,
CHO01,1986,1,1.05 ,
CHO01,1986,2,17.01 ,
CHO01,1986,3,6.00 ,
CHO01,1986,4,11.50 ,
CHO02,1986,1,0.00 ,
CHO02,1986,2,19.22 ,
CHO02,1986,3,12.49 ,
CHO02,1986,4,5.24 ,
CHO03,1986,1,0.00 ,
CHO03,1986,2,3.84 ,
CHO03,1986,3,6.62 ,
CHO03,1986,4,7.89 ,
CHS01,1986,1,0.00 ,
CHS01,1986,2,0.00 ,
CHS01,1986,3,0.00 ,
CHS01,1986,4,0.00 ,
CHS02,1986,1,0.00 ,
CHS02,1986,2,0.00 ,
CHS02,1986,3,0.00 ,
CHS02,1986,4,0.00 ,
CHS03,1986,1,0.00 ,
CHS03,1986,2,0.00 ,
CHS03,1986,3,0.00 ,
CHS03,1986,4,0.00 ,
CHS04,1986,1,0.00 ,
CHS04,1986,2,0.00 ,
CHS04,1986,3,0.00 ,
CHS04,1986,4,0.00 ,
CHS05,1986,1,0.00 ,
CHS05,1986,2,0.00 ,
CHS05,1986,3,0.00 ,
CHS05,1986,4,0.00 ,
EAS01,1986,1,0.00 ,
EAS01,1986,2,1.65 ,
EAS01,1986,3,3.47 ,
EAS01,1986,4,0.21 ,
EAS02,1986,1,0.00 ,
EAS02,1986,2,0.00 ,
EAS02,1986,3,0.46 ,
EAS02,1986,4,2.76 ,
EAS03,1986,1,4.83 ,
EAS03,1986,2,16.11 ,
EAS03,1986,3,14.18 ,
EAS03,1986,4,2.74 ,
EAS04,1986,1,0.00 ,
EAS04,1986,2,8.34 ,
EAS04,1986,3,8.60 ,
EAS04,1986,4,1.31 ,
ELK01,1986,1,0.00 ,
ELK01,1986,2,0.00 ,
ELK01,1986,3,0.00 ,
ELK01,1986,4,0.00 ,
ELK02,1986,1,0.00 ,
ELK02,1986,2,0.00 ,
ELK02,1986,3,0.00 ,
ELK02,1986,4,0.00 ,
FSB01,1986,1,0.00 ,
FSB01,1986,2,0.00 ,
FSB01,1986,3,0.00 ,
FSB01,1986,4,0.08 ,
GUN01,1986,1,0.00 ,
GUN01,1986,2,0.00 ,
GUN01,1986,3,0.00 ,
GUN01,1986,4,0.00 ,
HNG01,1986,1,33.35 ,
HNG01,1986,2,156.51 ,
HNG01,1986,3,140.62 ,
HNG01,1986,4,146.75 ,
JMS01,1986,1,0.00 ,
JMS01,1986,2,0.00 ,
JMS01,1986,3,0.00 ,
JMS01,1986,4,0.00 ,
JMS02,1986,1,0.00 ,
JMS02,1986,2,0.00 ,
JMS02,1986,3,0.00 ,
JMS02,1986,4,0.00 ,
JMS03,1986,1,0.00 ,
JMS03,1986,2,0.00 ,
JMS03,1986,3,0.00 ,
JMS03,1986,4,0.00 ,
JMS04,1986,1,0.00 ,
JMS04,1986,2,0.00 ,
JMS04,1986,3,0.00 ,
JMS04,1986,4,0.00 ,
JMS05,1986,1,0.00 ,
JMS05,1986,2,0.00 ,
JMS05,1986,3,0.00 ,
JMS05,1986,4,0.00 ,
JMS06,1986,1,0.00 ,
JMS06,1986,2,0.00 ,
JMS06,1986,3,0.00 ,
JMS06,1986,4,0.00 ,
JMS07,1986,1,0.00 ,
JMS07,1986,2,0.00 ,
JMS07,1986,3,0.00 ,
JMS07,1986,4,0.00 ,
LCH01,1986,1,9.10 ,
LCH01,1986,2,41.51 ,
LCH01,1986,3,55.99 ,
LCH01,1986,4,39.26 ,
LYN01,1986,1,0.00 ,
LYN01,1986,2,30.92 ,
LYN01,1986,3,10.37 ,
LYN01,1986,4,0.00 ,
MAG01,1986,1,0.00 ,
MAG01,1986,2,0.00 ,
MAG01,1986,3,0.00 ,
MAG01,1986,4,0.00 ,
MAN01,1986,1,0.25 ,
MAN01,1986,2,0.67 ,
MAN01,1986,3,5.38 ,
MAN01,1986,4,8.09 ,
MID01,1986,1,0.00 ,
MID01,1986,2,0.00 ,
MID01,1986,3,0.00 ,
MID01,1986,4,0.00 ,
MNB01,1986,1,0.00 ,
MNB01,1986,2,0.00 ,
MNB01,1986,3,0.00 ,
MNB01,1986,4,0.00 ,
MOB01,1986,1,0.00 ,
MOB01,1986,2,0.00 ,
MOB01,1986,3,0.00 ,
MOB01,1986,4,0.00 ,
MOB02,1986,1,0.00 ,
MOB02,1986,2,0.00 ,
MOB02,1986,3,0.00 ,
MOB02,1986,4,0.00 ,
MOB03,1986,1,0.00 ,
MOB03,1986,2,0.00 ,
MOB03,1986,3,0.00 ,
MOB03,1986,4,0.00 ,
MOB04,1986,1,0.00 ,
MOB04,1986,2,0.00 ,
MOB04,1986,3,0.00 ,
MOB04,1986,4,0.00 ,
NAN01,1986,1,0.00 ,
NAN01,1986,2,0.00 ,
NAN01,1986,3,0.00 ,
NAN01,1986,4,0.00 ,
NAN02,1986,1,0.00 ,
NAN02,1986,2,0.00 ,
NAN02,1986,3,0.00 ,
NAN02,1986,4,0.00 ,
NAN03,1986,1,0.00 ,
NAN03,1986,2,0.00 ,
NAN03,1986,3,0.00 ,
NAN03,1986,4,0.00 ,
NAN04,1986,1,0.00 ,
NAN04,1986,2,0.00 ,
NAN04,1986,3,0.00 ,
NAN04,1986,4,0.00 ,
NAN05,1986,1,0.00 ,
NAN05,1986,2,0.00 ,
NAN05,1986,3,0.00 ,
NAN05,1986,4,0.00 ,
NOR01,1986,1,0.00 ,
NOR01,1986,2,0.00 ,
NOR01,1986,3,0.00 ,
NOR01,1986,4,0.00 ,
PAT01,1986,1,0.00 ,
PAT01,1986,2,0.00 ,
PAT01,1986,3,0.00 ,
PAT01,1986,4,0.00 ,
PAT02,1986,1,0.00 ,
PAT02,1986,2,0.00 ,
PAT02,1986,3,0.00 ,
PAT02,1986,4,0.00 ,
PAT05,1986,1,0.00 ,
PAT05,1986,2,0.00 ,
PAT05,1986,3,0.00 ,
PAT05,1986,4,0.00 ,
PAT06,1986,1,0.00 ,
PAT06,1986,2,0.00 ,
PAT06,1986,3,0.00 ,
PAT06,1986,4,0.00 ,
PAT07,1986,1,0.00 ,
PAT07,1986,2,0.00 ,
PAT07,1986,3,0.00 ,
PAT07,1986,4,0.00 ,
PAT08,1986,1,0.00 ,
PAT08,1986,2,0.00 ,
PAT08,1986,3,0.00 ,
PAT08,1986,4,0.00 ,
PAT11,1986,1,0.00 ,
PAT11,1986,2,0.00 ,
PAT11,1986,3,0.00 ,
PAT11,1986,4,0.00 ,
PAX01,1986,1,0.00 ,
PAX01,1986,2,0.00 ,
PAX01,1986,3,0.00 ,
PAX01,1986,4,0.00 ,
PAX02,1986,1,0.00 ,
PAX02,1986,2,0.00 ,
PAX02,1986,3,0.00 ,
PAX02,1986,4,0.00 ,
PAX03,1986,1,0.00 ,
PAX03,1986,2,0.00 ,
PAX03,1986,3,0.00 ,
PAX03,1986,4,0.00 ,
PAX04,1986,1,0.12 ,
PAX04,1986,2,0.63 ,
PAX04,1986,3,0.00 ,
PAX04,1986,4,0.00 ,
PIA01,1986,1,0.00 ,
PIA01,1986,2,0.00 ,
PIA01,1986,3,0.00 ,
PIA01,1986,4,0.00 ,
POC01,1986,1,0.00 ,
POC01,1986,2,0.00 ,
POC01,1986,3,0.00 ,
POC01,1986,4,0.00 ,
POC02,1986,1,0.00 ,
POC02,1986,2,0.00 ,
POC02,1986,3,0.00 ,
POC02,1986,4,0.00 ,
POC04,1986,1,1.41 ,
POC04,1986,2,0.00 ,
POC04,1986,3,41.00 ,
POC04,1986,4,55.54 ,
POT02,1986,1,1.16 ,
POT02,1986,2,6.83 ,
POT02,1986,3,4.46 ,
POT02,1986,4,0.00 ,
POT03,1986,1,0.00 ,
POT03,1986,2,0.00 ,
POT03,1986,3,0.00 ,
POT03,1986,4,0.00 ,
POT04,1986,1,0.00 ,
POT04,1986,2,0.00 ,
POT04,1986,3,0.00 ,
POT04,1986,4,0.00 ,
POT05,1986,1,0.00 ,
POT05,1986,2,0.00 ,
POT05,1986,3,0.00 ,
POT05,1986,4,0.00 ,
POT07,1986,1,0.00 ,
POT07,1986,2,0.00 ,
POT07,1986,3,0.00 ,
POT07,1986,4,0.00 ,
POT08,1986,1,0.00 ,
POT08,1986,2,0.00 ,
POT08,1986,3,0.00 ,
POT08,1986,4,0.00 ,
POT09,1986,1,0.00 ,
POT09,1986,2,0.00 ,
POT09,1986,3,0.00 ,
POT09,1986,4,0.00 ,
POT1,1986,1,0.00 ,
POT1,1986,2,0.00 ,
POT1,1986,3,0.00 ,
POT1,1986,4,0.00 ,
POT10,1986,1,0.00 ,
POT10,1986,2,0.00 ,
POT10,1986,3,0.00 ,
POT10,1986,4,0.00 ,
POT11,1986,1,0.00 ,
POT11,1986,2,0.00 ,
POT11,1986,3,0.00 ,
POT11,1986,4,0.00 ,
POT12,1986,1,0.00 ,
POT12,1986,2,0.00 ,
POT12,1986,3,0.00 ,
POT12,1986,4,0.00 ,
POT13,1986,1,0.00 ,
POT13,1986,2,0.00 ,
POT13,1986,3,0.00 ,
POT13,1986,4,0.00 ,
POT14,1986,1,0.00 ,
POT14,1986,2,0.00 ,
POT14,1986,3,0.00 ,
POT14,1986,4,0.00 ,
POT15,1986,1,0.00 ,
POT15,1986,2,0.00 ,
POT15,1986,3,0.00 ,
POT15,1986,4,0.00 ,
POT16,1986,1,0.00 ,
POT16,1986,2,0.00 ,
POT16,1986,3,0.00 ,
POT16,1986,4,0.00 ,
POT17,1986,1,0.00 ,
POT17,1986,2,0.00 ,
POT17,1986,3,0.00 ,
POT17,1986,4,0.00 ,
POT18,1986,1,0.00 ,
POT18,1986,2,0.00 ,
POT18,1986,3,0.00 ,
POT18,1986,4,0.00 ,
POT19,1986,1,0.00 ,
POT19,1986,2,0.00 ,
POT19,1986,3,0.00 ,
POT19,1986,4,0.00 ,
POT20,1986,1,0.00 ,
POT20,1986,2,0.00 ,
POT20,1986,3,0.00 ,
POT20,1986,4,0.00 ,
POT21,1986,1,0.00 ,
POT21,1986,2,0.00 ,
POT21,1986,3,0.00 ,
POT21,1986,4,0.00 ,
POT22,1986,1,0.00 ,
POT22,1986,2,0.00 ,
POT22,1986,3,0.00 ,
POT22,1986,4,0.00 ,
POT23,1986,1,0.00 ,
POT23,1986,2,0.00 ,
POT23,1986,3,0.00 ,
POT23,1986,4,0.00 ,
RHD01,1986,1,0.00 ,
RHD01,1986,2,0.00 ,
RHD01,1986,3,0.00 ,
RHD01,1986,4,0.00 ,
RPP01,1986,1,0.00 ,
RPP01,1986,2,0.00 ,
RPP01,1986,3,7.49 ,
RPP01,1986,4,0.00 ,
RPP02,1986,1,0.00 ,
RPP02,1986,2,0.00 ,
RPP02,1986,3,0.00 ,
RPP02,1986,4,0.00 ,
RPP03,1986,1,0.00 ,
RPP03,1986,2,0.00 ,
RPP03,1986,3,0.00 ,
RPP03,1986,4,0.00 ,
RPP04,1986,1,0.00 ,
RPP04,1986,2,0.00 ,
RPP04,1986,3,0.00 ,
RPP04,1986,4,0.00 ,
RPP05,1986,1,0.00 ,
RPP05,1986,2,0.00 ,
RPP05,1986,3,0.00 ,
RPP05,1986,4,0.00 ,
RPP06,1986,1,0.00 ,
RPP06,1986,2,0.00 ,
RPP06,1986,3,0.00 ,
RPP06,1986,4,0.00 ,
SAS01,1986,1,0.00 ,
SAS01,1986,2,0.00 ,
SAS01,1986,3,0.00 ,
SAS01,1986,4,0.00 ,
SEV01,1986,1,0.00 ,
SEV01,1986,2,0.00 ,
SEV01,1986,3,0.00 ,
SEV01,1986,4,0.00 ,
SOU01,1986,1,0.00 ,
SOU01,1986,2,0.00 ,
SOU01,1986,3,0.00 ,
SOU01,1986,4,0.00 ,
WIC01,1986,1,0.00 ,
WIC01,1986,2,0.00 ,
WIC01,1986,3,0.00 ,
WIC01,1986,4,0.00 ,
WST01,1986,1,0.00 ,
WST01,1986,2,0.00 ,
WST01,1986,3,0.41 ,
WST01,1986,4,0.00 ,
YRK01,1986,1,0.00 ,
YRK01,1986,2,0.00 ,
YRK01,1986,3,0.00 ,
YRK01,1986,4,0.00 ,
YRK02,1986,1,0.00 ,
YRK02,1986,2,0.00 ,
YRK02,1986,3,0.00 ,
YRK02,1986,4,0.00 ,
BAC01,1987,1,0.00 ,
BAC01,1987,2,0.00 ,
BAC01,1987,3,0.00 ,
BAC01,1987,4,0.00 ,
BIG01,1987,1,0.00 ,
BIG01,1987,2,5.91 ,
BIG01,1987,3,25.01 ,
BIG01,1987,4,0.00 ,
BSH01,1987,1,0.00 ,
BSH01,1987,2,0.00 ,
BSH01,1987,3,0.00 ,
BSH01,1987,4,0.00 ,
CB101,1987,1,0.00 ,
CB101,1987,2,0.00 ,
CB101,1987,3,0.00 ,
CB101,1987,4,0.00 ,
CB201,1987,1,0.00 ,
CB201,1987,2,0.00 ,
CB201,1987,3,0.00 ,
CB201,1987,4,0.00 ,
CB202,1987,1,0.00 ,
CB202,1987,2,0.00 ,
CB202,1987,3,0.00 ,
CB202,1987,4,0.00 ,
CB203,1987,1,0.00 ,
CB203,1987,2,0.00 ,
CB203,1987,3,0.00 ,
CB203,1987,4,0.00 ,
CB204,1987,1,0.00 ,
CB204,1987,2,0.00 ,
CB204,1987,3,0.00 ,
CB204,1987,4,0.00 ,
CB301,1987,1,0.00 ,
CB301,1987,2,0.00 ,
CB301,1987,3,0.00 ,
CB301,1987,4,0.00 ,
CB401,1987,1,0.00 ,
CB401,1987,2,8.78 ,
CB401,1987,3,14.61 ,
CB401,1987,4,17.92 ,
CB404,1987,1,0.00 ,
CB404,1987,2,0.00 ,
CB404,1987,3,0.00 ,
CB404,1987,4,0.00 ,
CB501,1987,1,0.00 ,
CB501,1987,2,0.00 ,
CB501,1987,3,0.00 ,
CB501,1987,4,0.00 ,
CB502,1987,1,0.00 ,
CB502,1987,2,0.00 ,
CB502,1987,3,0.00 ,
CB502,1987,4,0.00 ,
CB503,1987,1,0.00 ,
CB503,1987,2,19.26 ,
CB503,1987,3,1.31 ,
CB503,1987,4,0.00 ,
CB504,1987,1,0.00 ,
CB504,1987,2,0.00 ,
CB504,1987,3,0.00 ,
CB504,1987,4,0.00 ,
CB505,1987,1,0.00 ,
CB505,1987,2,0.00 ,
CB505,1987,3,0.00 ,
CB505,1987,4,0.00 ,
CB601,1987,1,0.00 ,
CB601,1987,2,0.00 ,
CB601,1987,3,0.00 ,
CB601,1987,4,0.00 ,
CB602,1987,1,0.00 ,
CB602,1987,2,0.00 ,
CB602,1987,3,0.00 ,
CB602,1987,4,0.00 ,
CB603,1987,1,0.00 ,
CB603,1987,2,0.00 ,
CB603,1987,3,0.00 ,
CB603,1987,4,0.00 ,
CB701,1987,1,0.00 ,
CB701,1987,2,1.21 ,
CB701,1987,3,1.44 ,
CB701,1987,4,0.00 ,
CB702,1987,1,0.00 ,
CB702,1987,2,0.00 ,
CB702,1987,3,0.00 ,
CB702,1987,4,0.00 ,
CB703,1987,1,0.00 ,
CB703,1987,2,1.20 ,
CB703,1987,3,0.00 ,
CB703,1987,4,2.23 ,
CB704,1987,1,0.00 ,
CB704,1987,2,0.00 ,
CB704,1987,3,0.00 ,
CB704,1987,4,0.00 ,
CB705,1987,1,0.00 ,
CB705,1987,2,7.34 ,
CB705,1987,3,0.93 ,
CB705,1987,4,0.10 ,
CB706,1987,1,0.00 ,
CB706,1987,2,0.00 ,
CB706,1987,3,0.00 ,
CB706,1987,4,0.00 ,
CB707,1987,1,0.00 ,
CB707,1987,2,0.00 ,
CB707,1987,3,0.00 ,
CB707,1987,4,0.00 ,
CB708,1987,1,0.00 ,
CB708,1987,2,0.00 ,
CB708,1987,3,7.25 ,
CB708,1987,4,6.49 ,
CB709,1987,1,0.00 ,
CB709,1987,2,0.00 ,
CB709,1987,3,0.00 ,
CB709,1987,4,0.00 ,
CB801,1987,1,0.00 ,
CB801,1987,2,0.00 ,
CB801,1987,3,0.00 ,
CB801,1987,4,0.00 ,
CHO01,1987,1,5.87 ,
CHO01,1987,2,34.86 ,
CHO01,1987,3,13.51 ,
CHO01,1987,4,3.04 ,
CHO02,1987,1,0.00 ,
CHO02,1987,2,1.28 ,
CHO02,1987,3,4.06 ,
CHO02,1987,4,0.55 ,
CHO03,1987,1,0.00 ,
CHO03,1987,2,0.00 ,
CHO03,1987,3,2.92 ,
CHO03,1987,4,0.00 ,
CHS01,1987,1,0.00 ,
CHS01,1987,2,0.00 ,
CHS01,1987,3,0.00 ,
CHS01,1987,4,0.00 ,
CHS02,1987,1,0.00 ,
CHS02,1987,2,0.00 ,
CHS02,1987,3,0.00 ,
CHS02,1987,4,0.00 ,
CHS03,1987,1,0.00 ,
CHS03,1987,2,0.00 ,
CHS03,1987,3,0.00 ,
CHS03,1987,4,0.00 ,
CHS04,1987,1,0.00 ,
CHS04,1987,2,0.00 ,
CHS04,1987,3,0.00 ,
CHS04,1987,4,0.00 ,
CHS05,1987,1,0.00 ,
CHS05,1987,2,0.00 ,
CHS05,1987,3,0.00 ,
CHS05,1987,4,0.00 ,
EAS01,1987,1,12.59 ,
EAS01,1987,2,3.18 ,
EAS01,1987,3,29.71 ,
EAS01,1987,4,0.00 ,
EAS02,1987,1,1.77 ,
EAS02,1987,2,10.01 ,
EAS02,1987,3,0.66 ,
EAS02,1987,4,27.27 ,
EAS03,1987,1,0.00 ,
EAS03,1987,2,6.80 ,
EAS03,1987,3,15.69 ,
EAS03,1987,4,18.40 ,
EAS04,1987,1,28.96 ,
EAS04,1987,2,31.22 ,
EAS04,1987,3,77.65 ,
EAS04,1987,4,67.26 ,
ELK01,1987,1,0.00 ,
ELK01,1987,2,0.00 ,
ELK01,1987,3,0.00 ,
ELK01,1987,4,0.00 ,
ELK02,1987,1,0.00 ,
ELK02,1987,2,0.00 ,
ELK02,1987,3,0.00 ,
ELK02,1987,4,0.00 ,
FSB01,1987,1,0.00 ,
FSB01,1987,2,0.54 ,
FSB01,1987,3,0.00 ,
FSB01,1987,4,1.49 ,
GUN01,1987,1,0.00 ,
GUN01,1987,2,0.00 ,
GUN01,1987,3,0.00 ,
GUN01,1987,4,0.00 ,
HNG01,1987,1,195.75 ,
HNG01,1987,2,111.23 ,
HNG01,1987,3,167.82 ,
HNG01,1987,4,534.50 ,
JMS01,1987,1,0.00 ,
JMS01,1987,2,0.00 ,
JMS01,1987,3,0.00 ,
JMS01,1987,4,0.00 ,
JMS02,1987,1,0.00 ,
JMS02,1987,2,0.00 ,
JMS02,1987,3,0.00 ,
JMS02,1987,4,0.00 ,
JMS03,1987,1,0.00 ,
JMS03,1987,2,0.00 ,
JMS03,1987,3,0.00 ,
JMS03,1987,4,0.00 ,
JMS04,1987,1,0.00 ,
JMS04,1987,2,0.00 ,
JMS04,1987,3,0.00 ,
JMS04,1987,4,0.00 ,
JMS05,1987,1,0.00 ,
JMS05,1987,2,0.00 ,
JMS05,1987,3,0.00 ,
JMS05,1987,4,0.00 ,
JMS06,1987,1,0.00 ,
JMS06,1987,2,0.00 ,
JMS06,1987,3,0.00 ,
JMS06,1987,4,0.00 ,
JMS07,1987,1,0.00 ,
JMS07,1987,2,0.00 ,
JMS07,1987,3,0.00 ,
JMS07,1987,4,0.00 ,
LCH01,1987,1,0.00 ,
LCH01,1987,2,3.44 ,
LCH01,1987,3,7.26 ,
LCH01,1987,4,7.75 ,
LYN01,1987,1,0.00 ,
LYN01,1987,2,22.64 ,
LYN01,1987,3,14.36 ,
LYN01,1987,4,0.00 ,
MAG01,1987,1,0.00 ,
MAG01,1987,2,0.00 ,
MAG01,1987,3,0.00 ,
MAG01,1987,4,0.00 ,
MAN01,1987,1,0.00 ,
MAN01,1987,2,1.94 ,
MAN01,1987,3,15.54 ,
MAN01,1987,4,0.00 ,
MID01,1987,1,0.00 ,
MID01,1987,2,0.00 ,
MID01,1987,3,0.00 ,
MID01,1987,4,0.00 ,
MNB01,1987,1,0.00 ,
MNB01,1987,2,0.00 ,
MNB01,1987,3,0.00 ,
MNB01,1987,4,0.00 ,
MOB01,1987,1,0.00 ,
MOB01,1987,2,0.00 ,
MOB01,1987,3,0.00 ,
